"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-02","Feb-1990","PC","Percentage","0","Units",,,6.3920375,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-03","Mar-1990","PC","Percentage","0","Units",,,6.1849112,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-04","Apr-1990","PC","Percentage","0","Units",,,6.2798661,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-05","May-1990","PC","Percentage","0","Units",,,6.5049011,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-06","Jun-1990","PC","Percentage","0","Units",,,6.6095569,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-07","Jul-1990","PC","Percentage","0","Units",,,7.0895902,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-08","Aug-1990","PC","Percentage","0","Units",,,7.2124362,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-09","Sep-1990","PC","Percentage","0","Units",,,7.37496,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-10","Oct-1990","PC","Percentage","0","Units",,,7.6374836,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-11","Nov-1990","PC","Percentage","0","Units",,,7.9464877,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1990-12","Dec-1990","PC","Percentage","0","Units",,,8.0192729,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-01","Jan-1991","PC","Percentage","0","Units",,,8.3965601,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-02","Feb-1991","PC","Percentage","0","Units",,,8.6173735,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-03","Mar-1991","PC","Percentage","0","Units",,,9.182706,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-04","Apr-1991","PC","Percentage","0","Units",,,9.8617887,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-05","May-1991","PC","Percentage","0","Units",,,9.5033764,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-06","Jun-1991","PC","Percentage","0","Units",,,9.5375209,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-07","Jul-1991","PC","Percentage","0","Units",,,9.6912283,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-08","Aug-1991","PC","Percentage","0","Units",,,9.7879101,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-09","Sep-1991","PC","Percentage","0","Units",,,10.0335396,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-10","Oct-1991","PC","Percentage","0","Units",,,9.9875837,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-11","Nov-1991","PC","Percentage","0","Units",,,10.1984753,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1991-12","Dec-1991","PC","Percentage","0","Units",,,10.4738106,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-01","Jan-1992","PC","Percentage","0","Units",,,10.3466615,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-02","Feb-1992","PC","Percentage","0","Units",,,10.4057221,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-03","Mar-1992","PC","Percentage","0","Units",,,10.4967257,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-04","Apr-1992","PC","Percentage","0","Units",,,10.4713817,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-05","May-1992","PC","Percentage","0","Units",,,10.619577,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-06","Jun-1992","PC","Percentage","0","Units",,,10.812353,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-07","Jul-1992","PC","Percentage","0","Units",,,11.1280519,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-08","Aug-1992","PC","Percentage","0","Units",,,10.7237433,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-09","Sep-1992","PC","Percentage","0","Units",,,10.617465,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-10","Oct-1992","PC","Percentage","0","Units",,,11.0916874,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-11","Nov-1992","PC","Percentage","0","Units",,,11.136827,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1992-12","Dec-1992","PC","Percentage","0","Units",,,11.2175243,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-01","Jan-1993","PC","Percentage","0","Units",,,10.8340134,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-02","Feb-1993","PC","Percentage","0","Units",,,11.0151155,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-03","Mar-1993","PC","Percentage","0","Units",,,10.8581937,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-04","Apr-1993","PC","Percentage","0","Units",,,10.7666716,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-05","May-1993","PC","Percentage","0","Units",,,10.7868973,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-06","Jun-1993","PC","Percentage","0","Units",,,10.9945708,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-07","Jul-1993","PC","Percentage","0","Units",,,10.9373304,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-08","Aug-1993","PC","Percentage","0","Units",,,10.9845075,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-09","Sep-1993","PC","Percentage","0","Units",,,10.7424466,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-10","Oct-1993","PC","Percentage","0","Units",,,10.9577869,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-11","Nov-1993","PC","Percentage","0","Units",,,10.9494011,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1993-12","Dec-1993","PC","Percentage","0","Units",,,10.7564815,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-01","Jan-1994","PC","Percentage","0","Units",,,10.5693319,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-02","Feb-1994","PC","Percentage","0","Units",,,10.3995267,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-03","Mar-1994","PC","Percentage","0","Units",,,10.3537485,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-04","Apr-1994","PC","Percentage","0","Units",,,10.0622777,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-05","May-1994","PC","Percentage","0","Units",,,9.7669746,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-06","Jun-1994","PC","Percentage","0","Units",,,9.8214144,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-07","Jul-1994","PC","Percentage","0","Units",,,9.6284956,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-08","Aug-1994","PC","Percentage","0","Units",,,9.445352,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-09","Sep-1994","PC","Percentage","0","Units",,,9.3534468,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-10","Oct-1994","PC","Percentage","0","Units",,,9.0928744,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-11","Nov-1994","PC","Percentage","0","Units",,,9.1430855,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1994-12","Dec-1994","PC","Percentage","0","Units",,,8.9354121,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-01","Jan-1995","PC","Percentage","0","Units",,,8.8578507,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-02","Feb-1995","PC","Percentage","0","Units",,,8.8237869,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-03","Mar-1995","PC","Percentage","0","Units",,,8.6170872,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-04","Apr-1995","PC","Percentage","0","Units",,,8.2669137,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-05","May-1995","PC","Percentage","0","Units",,,8.474639,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-06","Jun-1995","PC","Percentage","0","Units",,,8.3545087,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-07","Jul-1995","PC","Percentage","0","Units",,,8.4250624,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-08","Aug-1995","PC","Percentage","0","Units",,,8.3203744,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-09","Sep-1995","PC","Percentage","0","Units",,,8.3621652,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-10","Oct-1995","PC","Percentage","0","Units",,,8.5752961,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-11","Nov-1995","PC","Percentage","0","Units",,,8.4519218,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1995-12","Dec-1995","PC","Percentage","0","Units",,,8.1442369,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-01","Jan-1996","PC","Percentage","0","Units",,,8.4551882,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-02","Feb-1996","PC","Percentage","0","Units",,,8.3270003,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-03","Mar-1996","PC","Percentage","0","Units",,,8.4211732,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-04","Apr-1996","PC","Percentage","0","Units",,,8.578543,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-05","May-1996","PC","Percentage","0","Units",,,8.4144183,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-06","Jun-1996","PC","Percentage","0","Units",,,8.2556786,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-07","Jul-1996","PC","Percentage","0","Units",,,8.5671328,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-08","Aug-1996","PC","Percentage","0","Units",,,8.7193166,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-09","Sep-1996","PC","Percentage","0","Units",,,8.5756877,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-10","Oct-1996","PC","Percentage","0","Units",,,8.7596035,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-11","Nov-1996","PC","Percentage","0","Units",,,8.4703482,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1996-12","Dec-1996","PC","Percentage","0","Units",,,8.6309168,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-01","Jan-1997","PC","Percentage","0","Units",,,8.5658654,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-02","Feb-1997","PC","Percentage","0","Units",,,8.7028848,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-03","Mar-1997","PC","Percentage","0","Units",,,8.5924432,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-04","Apr-1997","PC","Percentage","0","Units",,,8.5681694,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-05","May-1997","PC","Percentage","0","Units",,,8.5476151,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-06","Jun-1997","PC","Percentage","0","Units",,,8.3319854,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-07","Jul-1997","PC","Percentage","0","Units",,,8.5890551,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-08","Aug-1997","PC","Percentage","0","Units",,,8.4652913,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-09","Sep-1997","PC","Percentage","0","Units",,,8.0674509,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-10","Oct-1997","PC","Percentage","0","Units",,,8.033195,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-11","Nov-1997","PC","Percentage","0","Units",,,7.9864818,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1997-12","Dec-1997","PC","Percentage","0","Units",,,7.9106325,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","AUS","Australia","ST","Level, ratio or index","M","Monthly","1998-01","Jan-1998","PC","Percentage","0","Units",,,7.8650307,,
